GeneratedOn,GeneratedBy,Id,AccountName,Amount,CloseDate,Name,OwnerEmail,StageName,Type
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Online Data Worldwide,3478,2004-07-23,"Online Data Worldwide, Small Office 14",rod@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,VooJo,20039,2004-08-06,"VooJo, LG OFF 14",tomas@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Jamaica Plain Display Tech Inc.,32523,2004-08-06,"Jamaica Plain Display Tech Inc. - Large Office Prop, $32523",faiz@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,SOMA Motors,37490,2004-08-20,SOMA Motors / SM GAR $37K,winthrop@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Tubuu,1726,2004-08-20,Tubuu / Small Office $$1726,abir@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Bay Net Innovations,23255,2004-08-20,"Bay Net Innovations, LG OFC PROP 15",sherill@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Seaport Bank Inc,1991,2004-08-27,"Seaport Bank Inc, Small Office Prop 8",sherill@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Bayview Aero Associates Partners,13740,2004-08-27,"Bayview Aero Associates Partners, SM MFG PROP 7",airianna@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Jeeyoo,28802,2004-09-18,"Jeeyoo, Large Office 20",kristen@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Snow And Associates,21580,2004-09-18,Snow And Associates / LG OFC PROP $22K,devindar@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Financial District Lenders,1790,2004-09-18,Financial District Lenders / Small Office Prop $$1790,airianna@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Z. Y. App Labs,68615,2004-09-25,"Z. Y. App Labs, CORP OFC PROP 14",meiying@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Northwest Steelworks Incorporated Inc.,15925,2004-10-01,"Northwest Steelworks Incorporated Inc., SM MFG PROP 8",rod@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Charleston Info Optical,5337,2004-10-15,"Charleston Info Optical, Small Office Prop 22",giridhar@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Bedford & Partners,3397,2004-10-29,"Bedford & Partners, SM OFC PROP 14",xiaodan@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Brick LLP Inc,1772,2004-11-05,"Brick LLP Inc - SM OFC PROP, $1772",kristen@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Federal Consulting,70592,2004-11-05,"Federal Consulting, Corp Office 14",sherill@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,FiDi Display Worldwide Inc.,1968,2004-11-26,FiDi Display Worldwide Inc. / SM OFC PROP $$1968,airianna@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Bear Markets Partners,5765,2004-12-03,"Bear Markets Partners, Small Office 23",meiying@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Call Apps Machines,1808,2004-12-17,Call Apps Machines / SM OFC PROP $$1808,sherill@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,LooHaLoo Inc,73256,2004-12-17,LooHaLoo Inc / Corp Office Property Coverage $73K,airianna@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Buckingham App Technologies,26158,2004-12-31,Buckingham App Technologies / LG OFC PROP $26K,tomas@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Commonwealth Clinic,44814,2004-12-31,Commonwealth Clinic / Small Healthcare Prop $45K,stuart@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Inter App Semiconductors,4589,2005-01-07,Inter App Semiconductors / SM OFC PROP $5K,abir@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Brickhouse Limited,1703,2005-01-14,Brickhouse Limited / SM OFF $$1703,adrian@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Kovigu,67959,2005-01-14,Kovigu / CORP OFC PROP $68K,sherill@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Newhall Glass Distribution,148894,2005-01-14,Newhall Glass Distribution / Medium Mfg $149K,duston@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Max Electrical LLC,120318,2005-01-21,"Max Electrical LLC, Active Garage 21",airianna@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,MMM Tuning,93196,2005-01-21,"MMM Tuning, Active Garage Prop 15",winthrop@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,South Recycleables Rentals,29128,2005-02-05,"South Recycleables Rentals, Small Mfg 15",yarin@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Dunster Network International,20575,2005-02-05,"Dunster Network International - Large Office Prop, $20575",xiaodan@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Financial Group,106882,2005-02-12,"Financial Group, Corp Office Property Coverage 21",devindar@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Hilltop Peak Contractors & Company,26901,2005-02-26,Hilltop Peak Contractors & Company / SM MFG $27K,hammet@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,L. D. Media Solutions,3590,2005-02-26,"L. D. Media Solutions, Small Office 15",yarin@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Autumn Services,4697,2005-02-26,"Autumn Services - Small Office, $4697",giridhar@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Monte Vista Motorcars,100431,2005-03-02,"Monte Vista Motorcars, Active Garage 16",faiz@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,SOMA Apps Machines,3501,2005-03-02,SOMA Apps Machines / Small Office $4K,faiz@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Beacon Investments,20239,2005-03-30,Beacon Investments / Large Office $20K,joy@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,St Media Machines,1695,2005-03-30,"St Media Machines, Small Office 7",elisha@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Jamaica Plain Data Optics,36028,2005-03-30,"Jamaica Plain Data Optics, Large Office Property Coverage 25",airianna@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Sports Therapeutics,13913,2005-03-30,"Sports Therapeutics, Small Healthcare Property Coverage 7",giridhar@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Inter App Semiconductors,86240,2005-04-27,"Inter App Semiconductors - CORP OFC PROP, $86240",giridhar@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,South Data Technologies,73341,2005-05-06,"South Data Technologies, Corp Office Property Coverage 14",rod@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,America Institute,29214,2005-05-06,"America Institute, SM HC 14",kristen@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Coit Glass Worldwide,38610,2005-05-06,"Coit Glass Worldwide, Small Mfg Property Coverage 19",joy@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Jamaica Plain Data Optics,38084,2005-05-13,"Jamaica Plain Data Optics, Large Office Property Coverage 25",tomas@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Financial Distrct Lending,3610,2005-05-27,"Financial Distrct Lending, Small Office Property Coverage 14",yarin@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Tehama Media Design,71323,2005-06-24,"Tehama Media Design, CORP OFF 14",kristen@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Financial District LLP,66700,2005-07-08,Financial District LLP / CORP OFF $67K,abir@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Kirkwood Concrete Incorporated,27414,2005-07-15,"Kirkwood Concrete Incorporated - Small Mfg, $27414",abir@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Drumm Investments,5540,2005-07-15,"Drumm Investments - SM OFC PROP, $5540",hammet@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Electronics Display Tech Inc.,80983,2005-07-22,"Electronics Display Tech Inc., CORP OFF 16",abir@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Charter Lenders Inc,77146,2005-07-29,"Charter Lenders Inc - Corp Office Prop, $77146",elisha@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,European Electrical,128048,2005-08-05,"European Electrical - ACTV GAR, $128048",yarin@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Elevated Investing,74182,2005-08-12,"Elevated Investing, CORP OFF 15",elisha@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Financial District LLP,21098,2005-08-19,"Financial District LLP - Large Office, $21098",hammet@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Hilltop Steelworks Machines Partners,14299,2005-08-26,"Hilltop Steelworks Machines Partners - Small Mfg Prop, $14299",sherill@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,New Information Networks,23158,2005-08-26,New Information Networks / LG OFF $23K,kristen@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,FiDi Info Mobile,3590,2005-09-10,"FiDi Info Mobile - SM OFC PROP, $3590",tomas@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Seaport Info Microtechnologies,71637,2005-09-10,Seaport Info Microtechnologies / Corp Office $72K,harper@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Newhall Glass Distribution,143297,2005-09-17,"Newhall Glass Distribution, MED MFG 21",hammet@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,PiSo,76536,2005-09-24,PiSo / Corp Office Property Coverage $77K,tomas@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Sheafe Information Innovations,99574,2005-09-30,"Sheafe Information Innovations, Corp Office 20",sherill@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Coone,1752,2005-09-30,"Coone, SM OFF 7",stuart@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,University Data Solutions,82280,2005-10-07,"University Data Solutions, Corp Office Prop 16",giridhar@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Litton & Kalb & Partners,4387,2005-10-07,Litton & Kalb & Partners / SM OFC PROP $4K,faiz@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,West Coast Bank,3580,2005-10-14,West Coast Bank / SM OFC PROP $4K,rod@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,F+ Ironworks Supply,15203,2005-10-14,"F+ Ironworks Supply - SM MFG PROP, $15203",hammet@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Elevated Investing,77809,2005-10-14,"Elevated Investing - Corp Office Prop, $77809",winthrop@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Halleck App Mobile,1985,2005-12-02,Halleck App Mobile / SM OFC PROP $$1985,winthrop@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Western Reclaimed Rentals,27058,2005-12-02,"Western Reclaimed Rentals, SM MFG PROP 14",devindar@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,West Investors,38966,2005-12-02,"West Investors, Large Office Property Coverage 26",harper@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Seaport Investors,1732,2005-12-09,"Seaport Investors, SM OFF 7",stuart@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Ballpark Products,19279,2005-12-16,"Ballpark Products, Small Garage Prop 8",adrian@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Financial Distrct Forecasting,67996,2005-12-23,"Financial Distrct Forecasting, Corp Office Prop 14",harper@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Zoe Systems,358893,2005-12-23,"Zoe Systems, COMM GAR 25",elisha@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Muuhoopee & Co.,78375,2005-12-30,"Muuhoopee & Co., Corp Office Prop 15",winthrop@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Green Touch Mobile,123589,2005-12-30,"Green Touch Mobile, CORP OFF 24",xiaodan@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,7th Motorcars Inc,87833,2005-12-30,7th Motorcars Inc / ACTV GAR PROP $88K,elisha@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Northwest Metal Machines,27561,2006-01-06,Northwest Metal Machines / Small Mfg $28K,meiying@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Sooku,20705,2006-01-13,"Sooku - Large Office Property Coverage, $20705",tomas@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Fremont Automotive,112738,2006-01-20,"Fremont Automotive, ACTV GAR 19",coraline@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Coit Glass Worldwide,38432,2006-01-20,"Coit Glass Worldwide - Small Mfg Property Coverage, $38432",xiaodan@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,America Health Inc,15205,2006-01-27,"America Health Inc, Small Healthcare Property Coverage 8",yarin@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Financial District,3637,2006-01-27,"Financial District, SM OFC PROP 14",airianna@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Churchyard Storage Materials,30371,2006-02-04,"Churchyard Storage Materials - Large Office Prop, $30371",tomas@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,New App Networks,2032,2006-02-04,"New App Networks - SM OFC PROP, $2032",adrian@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,L. D. Media Solutions,78655,2006-02-11,"L. D. Media Solutions, Corp Office Prop 15",faiz@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Churchyard Storage Materials,5043,2006-02-11,"Churchyard Storage Materials, Small Office Prop 20",winthrop@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Athens One,13457,2006-02-25,"Athens One, Small Healthcare Prop 7",kristen@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Horizon Investments Inc,67257,2006-02-25,"Horizon Investments Inc, Corp Office Property Coverage 14",hammet@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Storrow Hospital,39844,2006-02-25,"Storrow Hospital - SM HC PROP, $39844",abir@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Mason Net Associates,3929,2006-02-25,"Mason Net Associates, SM OFC PROP 16",joy@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Jamaica Plain Touch Networks,3633,2006-02-25,"Jamaica Plain Touch Networks, SM OFC PROP 14",abir@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,"Freeman, Wellington & May Services",30992,2006-03-01,"Freeman, Wellington & May Services - LG OFF, $30992",abir@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,GooFiZi,88934,2006-03-01,"GooFiZi - CORP OFF, $88934",devindar@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,F+ Ironworks Supply,15433,2006-03-01,"F+ Ironworks Supply, Small Mfg Prop 8",airianna@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Rankin Manufacturing Parts,34999,2006-03-08,Rankin Manufacturing Parts / SM MFG $35K,faiz@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,NooPaaCoo,98297,2006-03-08,"NooPaaCoo, Corp Office 20",stuart@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Broad Lenders LLC,30827,2006-03-15,"Broad Lenders LLC, LG OFC PROP 20",elisha@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Brookline Investments,1828,2006-04-05,"Brookline Investments - Small Office, $1828",abir@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,"Brentley, Eggers & Lee Attorneys",113692,2006-04-12,"Brentley, Eggers & Lee Attorneys - Corp Office Prop, $113692",coraline@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Sunwest Metal Fabrication,167922,2006-04-19,Sunwest Metal Fabrication / Medium Mfg Prop $168K,sherill@alta-insurance.com,Negotiation/Review,New Business
